Equipment Description,Manufacturer,Model Number,Calibration ID,Accuracy,Last Calibrated,Calibration Due,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/07/2024,12:35:48.462,1008.00,1008.23,119.700000,2.449100,123.700000,34.683000,0.000000,60.020000,293.200000,0.422100,1.603201,1.393150,1007.000000,22.200000,0.000000,20.000000,0.000000,Heating Tanks.... ,87.111112,72.229880,73.242857,69.466667,68.900002,0.000000,0.000000,12.130000,0.031000,0.014000,0.000000,0.000000,8.327870,69.614899,0.000000,0.000000,0.000000,7.109198,151.715958,0.000000,0.000000,0.000000,0.000000,89.199997,88.466667,87.466667,86.866669,84.900002,85.766668,0,1,0,0,0,2567.840,2523.180,2060.119,1.554,98.765,0.838,0.327,0.000,0.000,0.070,30.470000,0.910000,29.564000,68.520000,13.650000,13.640000,3.902000,C3H8,35025.338799,10019.712023,,384.000000,115.060000,13.560845,4.063309,69.599998,12.130000,29.536000,0.995953,0.981862,1.014351,0.000000,13.830185,4.046865,35513.704026,10391.701877
10/07/2024,12:35:51.462,1011.00,1011.23,119.680000,2.447900,123.600000,34.786000,0.000000,60.019000,293.000000,0.422100,1.602312,1.392881,1010.000000,22.200000,0.000000,20.000000,0.000000,Heating Tanks.... ,87.088888,72.223519,73.279594,69.500000,68.900002,0.000000,0.000000,12.130000,0.025000,0.019000,0.000000,0.000000,8.327628,69.643951,0.000000,0.000000,0.000000,7.109166,151.716034,0.000000,0.000000,0.000000,0.000000,89.199997,88.566666,87.500000,86.833336,84.733332,85.699997,0,1,0,0,0,2567.840,2523.180,2060.119,1.554,98.765,0.838,0.327,0.000,0.000,0.070,30.470000,0.900000,29.564000,68.520000,13.690000,13.680000,3.913000,C3H8,35128.052402,10047.958264,,384.000000,115.400000,13.560845,4.075316,69.599998,12.130000,29.536000,0.995953,0.981862,1.014351,0.000000,13.844868,4.058823,35551.406293,10422.409149
10/07/2024,12:35:54.462,1014.00,1014.23,119.740000,2.451100,123.800000,34.889000,0.000000,60.017000,293.500000,0.421800,1.603974,1.394271,1013.000000,22.200000,0.000000,20.000000,0.000000,Heating Tanks.... ,87.138888,72.217306,73.310207,69.500000,68.900002,0.000000,0.000000,12.130000,0.019000,0.023000,0.000000,0.000000,8.327718,69.630379,0.000000,0.000000,0.000000,7.109992,151.716095,0.000000,0.000000,0.000000,0.000000,89.266668,88.566666,87.599998,86.933334,84.766668,85.699997,0,1,0,0,0,2567.840,2523.180,2060.119,1.554,98.765,0.838,0.327,0.000,0.000,0.070,30.470000,0.910000,29.565000,68.520000,13.654000,13.644000,3.924000,C3H8,35035.610159,10076.204505,,420.000000,115.760000,14.832174,4.088030,69.599998,12.130000,29.536000,0.995953,0.981862,1.014351,0.000000,13.838119,4.071485,35534.075848,10454.922730
10/07/2024,12:35:57.462,1017.00,1017.23,119.750000,2.452400,123.900000,34.992000,0.000000,60.017000,293.700000,0.421900,1.603980,1.394154,1016.000000,22.200000,0.000000,20.000000,0.000000,Heating Tanks.... ,87.200000,72.211980,73.342860,69.500000,68.900002,0.000000,0.000000,12.130000,0.017000,0.030000,0.000000,0.000000,8.327822,69.618683,0.000000,0.000000,0.000000,7.108197,151.716080,0.000000,0.000000,0.000000,0.000000,89.300003,88.766668,87.666664,87.000000,84.800003,85.666664,0,1,0,0,0,2567.840,2523.180,2060.119,1.554,98.765,0.838,0.327,0.000,0.000,0.070,30.470000,0.900000,29.565000,68.520000,13.779000,13.769000,3.936000,C3H8,35356.590170,10107.018586,,432.000000,116.120000,15.255950,4.100743,69.599998,12.130000,29.536000,0.995953,0.981862,1.014351,0.000000,13.844618,4.084147,35550.764383,10487.436311
10/07/2024,12:36:00.464,1020.00,1020.23,119.700000,2.449200,123.700000,35.095000,0.000000,60.019000,293.200000,0.422000,1.604401,1.393651,1019.000000,22.200000,0.000000,20.000000,0.000000,Heating Tanks.... ,87.233334,72.207838,73.385716,69.466667,68.900002,0.000000,0.000000,12.130000,0.017000,0.032000,0.000000,0.000000,8.327727,69.628395,0.000000,0.000000,0.000000,7.108651,151.716095,0.000000,0.000000,0.000000,0.000000,89.366669,88.699997,87.800003,87.066666,84.900002,85.566666,0,1,0,0,0,2567.840,2523.180,2060.119,1.554,98.765,0.838,0.327,0.000,0.000,0.070,30.470000,0.900000,29.565000,68.520000,13.730000,13.720000,3.947000,C3H8,35230.766006,10135.264827,,408.000000,116.440000,14.408398,4.112044,69.599998,12.130000,29.536000,0.995953,0.981862,1.014351,0.000000,13.902331,4.095402,35698.962528,10516.337273
10/07/2024,12:36:03.464,1023.00,1023.23,119.750000,2.451800,123.900000,35.198000,0.000000,60.018000,293.600000,0.421800,1.605596,1.392568,1022.000000,22.200000,0.000000,20.000000,0.000000,Heating Tanks.... ,87.338888,72.204731,73.428573,69.500000,68.900002,0.000000,0.000000,12.120000,0.017000,0.029000,0.000000,0.000000,8.328053,69.585144,0.000000,0.000000,0.000000,7.108992,151.716187,0.000000,0.000000,0.000000,0.000000,89.500000,88.800001,87.933334,87.099998,85.033333,85.666664,0,1,0,0,0,2567.840,2523.180,2060.119,1.554,98.765,0.838,0.327,0.000,0.000,0.070,30.470000,0.900000,29.565000,68.520000,13.654000,13.644000,3.958000,C3H8,35035.610159,10163.511068,,384.000000,116.740000,13.560845,4.122638,69.599998,12.120000,29.536000,0.995929,0.981862,1.014327,0.000000,13.971608,4.105854,35876.854201,10543.176405
10/07/2024,12:36:06.464,1026.00,1026.23,119.690000,2.448800,123.700000,35.301000,0.000000,60.016000,293.100000,0.422100,1.605480,1.393266,1025.000000,22.200000,0.000000,20.000000,0.000000,Heating Tanks.... ,87.399999,72.202808,73.469388,69.500000,68.900002,0.000000,0.000000,12.140000,0.017000,0.031000,0.000000,0.000000,8.328018,69.590958,0.000000,0.000000,0.000000,7.109304,151.716156,0.000000,0.000000,0.000000,0.000000,89.500000,89.000000,88.066666,87.099998,85.133331,85.599998,0,1,0,0,0,2567.840,2523.180,2060.119,1.554,98.765,0.838,0.327,0.000,0.000,0.070,30.470000,0.910000,29.564000,68.520000,13.571000,13.564000,3.970000,C3H8,34830.182952,10194.325149,,384.000000,117.040000,13.560845,4.133232,69.599998,12.140000,29.536000,0.995977,0.981862,1.014376,0.000000,14.044221,4.116605,36063.313221,10570.782750
10/07/2024,12:36:09.464,1029.00,1029.23,119.740000,2.450800,123.800000,35.405000,0.000000,60.015000,293.500000,0.421800,1.604374,1.393352,1028.000000,22.200000,0.000000,20.000000,0.000000,Heating Tanks.... ,87.477776,72.201328,73.500000,69.500000,68.900002,0.000000,0.000000,12.140000,0.022000,0.029000,0.000000,0.000000,8.327605,69.643776,0.000000,0.000000,0.000000,7.108138,151.716217,0.000000,0.000000,0.000000,0.000000,89.566666,89.066666,88.199997,87.099998,85.199997,85.733332,0,1,0,0,0,2567.840,2523.180,2060.119,1.554,98.765,0.838,0.327,0.000,0.000,0.070,30.470000,0.910000,29.564000,68.520000,13.558000,13.551000,3.981000,C3H8,34796.801031,10222.571390,,384.000000,117.380000,13.560845,4.145239,69.599998,12.140000,29.536000,0.995977,0.981862,1.014376,0.000000,14.115221,4.128563,36245.629469,10601.490766
10/07/2024,12:36:12.464,1032.00,1032.23,119.710000,2.450100,123.800000,35.508000,0.000000,60.013000,293.300000,0.421900,1.603404,1.393200,1031.000000,22.200000,0.000000,20.000000,0.000000,Heating Tanks.... ,87.566666,72.200293,73.530612,69.500000,68.900002,0.000000,0.000000,12.150000,0.027000,0.025000,-0.001000,0.000000,8.327343,69.673790,0.000000,0.000000,0.000000,7.108197,151.716202,0.000000,0.000000,0.000000,0.000000,89.699997,89.033333,88.300003,87.099998,85.166664,86.099998,0,1,0,0,0,2567.840,2523.180,2060.119,1.554,98.765,0.838,0.327,0.000,0.000,0.070,30.470000,0.900000,29.565000,68.520000,13.591000,13.584000,3.992000,C3H8,34881.539754,10250.817631,,396.000000,117.740000,13.984621,4.157953,69.599998,12.150000,29.536000,0.996001,0.981862,1.014401,0.000000,14.146631,4.141326,36326.285314,10634.262818
10/07/2024,12:36:15.463,1035.00,1035.23,119.740000,2.451500,123.900000,35.611000,0.000000,60.014000,293.500000,0.422000,1.605384,1.392851,1034.000000,22.200000,0.000000,20.000000,0.000000,Heating Tanks.... ,87.622222,72.199405,73.569387,69.500000,68.900002,0.000000,0.000000,12.120000,0.032000,0.023000,0.000000,0.000000,8.327467,69.657249,0.000000,0.000000,0.000000,7.108785,151.716278,0.000000,0.000000,0.000000,0.000000,89.699997,89.099998,88.300003,87.099998,85.266668,86.266668,0,1,0,0,0,2567.840,2523.180,2060.119,1.554,98.765,0.838,0.327,0.000,0.000,0.070,30.470000,0.900000,29.564000,68.520000,13.716000,13.707000,4.004000,C3H8,35197.384085,10281.631712,,408.000000,118.120000,14.408398,4.171372,69.699997,12.120000,29.535000,0.995708,0.981676,1.014294,0.000000,14.098855,4.153469,36203.606123,10665.443116
10/07/2024,12:36:18.464,1038.00,1038.23,119.670000,2.448000,123.600000,35.714000,0.000000,60.010000,292.900000,0.422100,1.601634,1.394000,1037.000000,22.200000,0.000000,20.000000,0.000000,Heating Tanks.... ,87.672223,72.198518,73.606121,69.500000,68.902042,0.000000,0.000000,12.100000,0.037000,0.020000,0.000000,0.000000,8.327188,69.691704,0.000000,0.000000,0.000000,7.108914,151.716293,0.000000,0.000000,0.000000,0.000000,89.800003,89.099998,88.366669,87.099998,85.366669,86.300003,0,1,0,0,0,2567.840,2523.180,2060.119,1.554,98.765,0.838,0.327,0.000,0.000,0.070,30.470000,0.910000,29.563000,68.520000,13.610000,13.601000,4.015000,C3H8,34925.193035,10309.877953,,432.000000,0.000000,15.255950,0.000000,69.599998,12.100000,29.535000,0.995848,0.981862,1.014244,0.000000,14.027997,0.000000,36021.653919,0.000000
10/07/2024,12:36:21.465,1041.00,1041.23,119.670000,2.448700,123.700000,35.817000,0.000000,60.008000,293.000000,0.422200,1.603463,1.393499,1040.000000,22.200000,0.000000,20.000000,0.000000,Heating Tanks.... ,87.694446,72.197186,73.642855,69.500000,68.908165,0.000000,0.000000,12.130000,0.039000,0.019000,0.000000,0.000000,8.327411,69.662834,0.000000,0.000000,0.000000,7.108970,151.716232,0.000000,0.000000,0.000000,0.000000,89.800003,89.233332,88.400002,87.099998,85.333336,86.300003,0,1,0,0,0,2567.840,2523.180,2060.119,1.554,98.765,0.838,0.327,0.000,0.000,0.070,30.470000,0.910000,29.566000,68.520000,13.571000,13.561000,4.027000,C3H8,34822.479432,10340.692034,,444.000000,118.800000,15.679727,4.195386,69.699997,12.130000,29.535000,0.995732,0.981676,1.014318,0.000000,14.023033,4.177481,36008.906519,10727.102530
10/07/2024,12:36:24.465,1044.00,1044.23,119.700000,2.449600,123.700000,35.920000,0.000000,60.007000,293.200000,0.422000,1.602874,1.394403,1043.000000,22.200000,0.000000,20.000000,0.000000,Heating Tanks.... ,87.688889,72.194672,73.685712,69.500000,68.926532,0.000000,0.000000,12.110000,0.041000,0.015000,0.000000,0.000000,8.327371,69.667397,0.000000,0.000000,0.000000,7.109620,151.716370,0.000000,0.000000,0.000000,0.000000,89.800003,89.233332,88.433334,87.099998,85.333336,86.233332,0,1,0,0,0,2567.840,2523.180,2060.119,1.554,98.765,0.838,0.327,0.000,0.000,0.070,30.470000,0.910000,29.564000,68.520000,13.716000,13.707000,4.038000,C3H8,35197.384085,10368.938275,,396.000000,119.140000,13.984621,4.207393,69.599998,12.110000,29.535000,0.995872,0.981862,1.014269,0.000000,14.080603,4.190025,36156.738084,10759.313991
10/07/2024,12:36:27.465,1047.00,1047.23,119.680000,2.449000,123.700000,36.023000,0.000000,60.005000,293.100000,0.422100,1.604737,1.394636,1046.000000,22.200000,0.000000,20.000000,0.000000,Heating Tanks.... ,87.744445,72.191565,73.728570,69.500000,68.944899,0.000000,0.000000,12.100000,0.043000,0.013000,0.000000,0.000000,8.327566,69.641289,0.000000,0.000000,0.000000,7.108331,151.716278,0.000000,0.000000,0.000000,0.000000,89.900002,89.266668,88.500000,87.099998,85.400002,86.300003,0,1,0,0,0,2567.840,2523.180,2060.119,1.554,98.765,0.838,0.327,0.000,0.000,0.070,30.470000,0.910000,29.564000,68.520000,13.687000,13.677000,4.049000,C3H8,35120.348882,10397.184516,,396.000000,119.460000,13.984621,4.218694,69.599998,12.100000,29.535000,0.995848,0.981862,1.014244,0.000000,14.169471,4.201177,36384.935605,10787.951155
10/07/2024,12:36:30.465,1050.00,1050.23,119.710000,2.451400,123.800000,36.126000,0.000000,59.995000,293.500000,0.421900,1.604389,1.393033,1049.000000,22.200000,0.000000,20.000000,0.000000,Heating Tanks.... ,87.794445,72.187127,73.769389,69.500000,68.967347,0.000000,0.000000,12.120000,0.045000,0.010000,0.000000,0.000000,8.327778,69.611862,0.000000,0.000000,0.000000,7.108785,151.716309,0.000000,0.000000,0.000000,0.000000,89.966667,89.300001,88.500000,87.133331,85.533335,86.333336,0,1,0,0,0,2567.840,2523.180,2060.119,1.554,98.765,0.838,0.327,0.000,0.000,0.070,30.470000,0.910000,29.564000,68.520000,13.587000,13.581000,4.060000,C3H8,34873.836234,10425.430757,,408.000000,119.780000,14.408398,4.229995,69.599998,12.120000,29.535000,0.995896,0.981862,1.014294,0.000000,14.273163,4.212635,36651.200737,10817.373385
10/07/2024,12:36:33.465,1053.00,1053.23,119.640000,2.447900,123.600000,36.229000,0.000000,59.991000,292.900000,0.422000,1.603783,1.393848,1052.000000,22.200000,0.000000,20.000000,0.000000,Heating Tanks.... ,88.033333,72.181358,73.795921,69.500000,68.979592,0.000000,0.000000,12.130000,0.044000,0.015000,0.000000,0.000000,8.327821,69.604881,0.000000,0.000000,0.000000,7.108778,151.716309,0.000000,0.000000,0.000000,0.000000,90.033333,89.433334,88.633331,87.199997,86.500000,86.400002,0,1,0,0,0,2567.840,2523.180,2060.119,1.554,98.765,0.838,0.327,0.000,0.000,0.070,30.470000,0.910000,29.564000,68.520000,13.561000,13.551000,4.072000,C3H8,34796.801031,10456.244838,,372.000000,120.080000,13.137068,4.240589,69.599998,12.130000,29.535000,0.995920,0.981862,1.014318,0.000000,14.371949,4.223288,36904.866442,10844.729319
10/07/2024,12:36:36.466,1056.00,1056.23,119.660000,2.450000,123.700000,36.332000,0.000000,59.986000,293.200000,0.421900,1.602408,1.394117,1055.000000,22.200000,0.000000,20.000000,0.000000,Heating Tanks.... ,87.977777,72.174258,73.820411,69.500000,68.981633,0.000000,0.000000,12.140000,0.039000,0.015000,0.000000,0.000000,8.327949,69.588776,0.000000,0.000000,0.000000,7.108860,151.716354,0.000000,0.000000,0.000000,0.000000,90.099998,89.466667,88.733332,87.199997,86.033333,86.333336,0,1,0,0,0,2567.840,2523.180,2060.119,1.554,98.765,0.838,0.327,0.000,0.000,0.070,30.470000,0.910000,29.563000,68.520000,13.637000,13.627000,4.083000,C3H8,34991.956878,10484.491079,,384.000000,120.440000,13.560845,4.253302,69.599998,12.140000,29.535000,0.995944,0.981862,1.014343,0.000000,14.383401,4.236053,36934.272816,10877.505449
10/07/2024,12:36:39.468,1059.00,1059.23,119.670000,2.450200,123.700000,36.435000,0.000000,59.984000,293.200000,0.422000,1.602277,1.393666,1058.000000,22.200000,0.000000,20.000000,0.000000,Heating Tanks.... ,88.000001,72.166418,73.857145,69.500000,68.991837,0.000000,0.000000,12.130000,0.035000,0.019000,0.000000,0.000000,8.328004,69.579887,0.000000,0.000000,0.000000,7.108803,151.716415,0.000000,0.000000,0.000000,0.000000,90.099998,89.400002,88.800003,87.333336,86.033333,86.333336,0,1,0,0,0,2567.840,2523.180,2060.119,1.554,98.765,0.838,0.327,0.000,0.000,0.070,30.470000,0.910000,29.564000,68.520000,13.667000,13.657000,4.094000,C3H8,35068.992080,10512.737320,,420.000000,120.800000,14.832174,4.266016,69.599998,12.130000,29.535000,0.995920,0.981862,1.014318,0.000000,14.294417,4.248611,36705.776893,10909.754345
10/07/2024,12:36:42.469,1062.00,1062.23,119.650000,2.449500,123.700000,36.538000,0.000000,59.981000,293.100000,0.422100,1.603552,1.393397,1061.000000,22.200000,0.000000,20.000000,0.000000,Heating Tanks.... ,88.077778,72.157838,73.900002,69.500000,68.997959,0.000000,0.000000,12.130000,0.031000,0.023000,0.000000,0.000000,8.327857,69.596581,0.000000,0.000000,0.000000,7.109862,151.716431,0.000000,0.000000,0.000000,0.000000,90.199997,89.533333,88.900002,87.466667,85.866669,86.500000,0,1,0,0,0,2567.840,2523.180,2060.119,1.554,98.765,0.838,0.327,0.000,0.000,0.070,30.470000,0.910000,29.564000,68.520000,13.667000,13.657000,4.106000,C3H8,35068.992080,10543.551401,,408.000000,121.120000,14.408398,4.277316,69.599998,12.130000,29.535000,0.995920,0.981862,1.014318,0.000000,14.202219,4.259866,36469.026608,10938.654356
10/07/2024,12:36:45.470,1065.00,1065.24,119.650000,2.449500,123.700000,36.641000,0.000000,59.982000,293.100000,0.422000,1.605021,1.392896,1064.000000,22.200000,0.000000,20.000000,0.000000,Heating Tanks.... ,88.116666,72.148518,73.942858,69.500000,69.000000,0.000000,0.000000,12.120000,0.026000,0.028000,0.000000,0.000000,8.328220,69.548935,0.000000,0.000000,0.000000,7.108345,151.716370,0.000000,0.000000,0.000000,0.000000,90.199997,89.666664,88.900002,87.666664,85.866669,86.400002,0,1,0,0,0,2567.840,2523.180,2060.119,1.554,98.765,0.838,0.327,0.000,0.000,0.070,30.470000,0.910000,29.563000,68.520000,13.657000,13.647000,4.117000,C3H8,35043.313679,10571.797642,,396.000000,121.460000,13.984621,4.289323,69.699997,12.120000,29.535000,0.995708,0.981676,1.014294,0.000000,14.136393,4.270913,36299.997780,10967.022697
10/07/2024,12:36:48.470,1068.00,1068.24,119.610000,2.447300,123.600000,36.744000,0.000000,59.984000,292.700000,0.422100,1.603563,1.393696,1067.000000,22.200000,0.000000,20.000000,0.000000,Heating Tanks.... ,88.183335,72.139643,73.979592,69.500000,69.000000,0.000000,0.000000,12.130000,0.021000,0.031000,0.000000,0.000000,8.327822,69.601250,0.000000,0.000000,0.000000,7.108030,151.716400,0.000000,0.000000,0.000000,0.000000,90.300003,89.800003,89.000000,87.733332,85.966667,86.300003,0,1,0,0,0,2567.840,2523.180,2060.119,1.554,98.765,0.838,0.327,0.000,0.000,0.070,30.470000,0.910000,29.564000,68.520000,13.554000,13.548000,4.129000,C3H8,34789.097511,10602.611723,,384.000000,121.760000,13.560845,4.299918,69.599998,12.130000,29.536000,0.995953,0.981862,1.014351,0.000000,14.062250,4.282516,36109.609690,10996.815753
10/07/2024,12:36:51.470,1071.00,1071.24,119.660000,2.449400,123.600000,36.847000,0.000000,59.982000,293.100000,0.421900,1.604883,1.393782,1070.000000,22.200000,0.000000,20.000000,0.000000,Heating Tanks.... ,88.216668,72.131211,74.010204,69.500000,69.000000,0.000000,0.000000,12.140000,0.016000,0.033000,0.000000,0.000000,8.327904,69.588165,0.000000,0.000000,0.000000,7.108902,151.716446,0.000000,0.000000,0.000000,0.000000,90.300003,90.066666,89.000000,87.800003,85.833336,86.300003,0,1,0,0,0,2567.840,2523.180,2060.119,1.554,98.765,0.838,0.327,0.000,0.000,0.070,30.470000,0.910000,29.565000,68.520000,13.660000,13.650000,4.140000,C3H8,35051.017200,10630.857964,,384.000000,122.080000,13.560845,4.311219,69.599998,12.140000,29.535000,0.995944,0.981862,1.014343,0.000000,14.024358,4.293734,36012.308225,11025.621597
10/07/2024,12:36:54.470,1074.00,1074.24,119.680000,2.450400,123.700000,36.950000,0.000000,59.984000,293.300000,0.421800,1.606105,1.393884,1073.000000,22.200000,0.000000,20.000000,0.000000,Heating Tanks.... ,88.261112,72.123223,74.042856,69.500000,69.000000,0.000000,0.000000,12.120000,0.016000,0.031000,0.000000,0.000000,8.327847,69.596863,0.000000,0.000000,0.000000,7.108870,151.716431,0.000000,0.000000,0.000000,0.000000,90.400002,89.966667,89.099998,87.866669,85.900002,86.333336,0,1,0,0,0,2567.840,2523.180,2060.119,1.554,98.765,0.838,0.327,0.000,0.000,0.070,30.470000,0.910000,29.564000,68.520000,13.597000,13.587000,4.151000,C3H8,34889.243274,10659.104205,,396.000000,122.400000,13.984621,4.322519,69.599998,12.120000,29.535000,0.995896,0.981862,1.014294,0.000000,14.027640,4.304780,36020.736408,11053.986495
